Image Path,Label Path,Class Name
./dataset/train/images/Mars-20-_jpg.rf.7b711450e51dce81db33b7ca68d5a52b.jpg,./dataset/train/labels/Mars-20-_jpg.rf.7b711450e51dce81db33b7ca68d5a52b.txt,Mars
./dataset/train/images/Uranus-42-_jpg.rf.12e618828ddac2262e5ea4b86ad47383.jpg,./dataset/train/labels/Uranus-42-_jpg.rf.12e618828ddac2262e5ea4b86ad47383.txt,Uranus
./dataset/train/images/Venus-90-_jpg.rf.358d7ff8356a6a67c2e545b47f62e561.jpg,./dataset/train/labels/Venus-90-_jpg.rf.358d7ff8356a6a67c2e545b47f62e561.txt,Venus
./dataset/train/images/Venus-78-_jpg.rf.8f1e4abb956bffb36e79f1bced326609.jpg,./dataset/train/labels/Venus-78-_jpg.rf.8f1e4abb956bffb36e79f1bced326609.txt,Venus
./dataset/train/images/Jupiter-112-_jpg.rf.58899356744e6b6bdb9bda25515f5213.jpg,./dataset/train/labels/Jupiter-112-_jpg.rf.58899356744e6b6bdb9bda25515f5213.txt,Jupiter
./dataset/train/images/Mercury-74-_jpg.rf.f611fd77cb46ebb78851f93145f118f9.jpg,./dataset/train/labels/Mercury-74-_jpg.rf.f611fd77cb46ebb78851f93145f118f9.txt,Mercury
./dataset/train/images/Earth-10-_jpg.rf.7d8ae3066bfb74eee49e564e64d379be.jpg,./dataset/train/labels/Earth-10-_jpg.rf.7d8ae3066bfb74eee49e564e64d379be.txt,Earth
./dataset/train/images/Uranus-12-_jpg.rf.e13b363a0ce22326ca419daad0b56395.jpg,./dataset/train/labels/Uranus-12-_jpg.rf.e13b363a0ce22326ca419daad0b56395.txt,Uranus
./dataset/train/images/Mercury-115-_jpg.rf.6901b11a428c603974612878a305cd4e.jpg,./dataset/train/labels/Mercury-115-_jpg.rf.6901b11a428c603974612878a305cd4e.txt,Mercury
./dataset/train/images/Mars-143-_jpg.rf.b6e4174bf342800ac647289e1688c993.jpg,./dataset/train/labels/Mars-143-_jpg.rf.b6e4174bf342800ac647289e1688c993.txt,Mars
./dataset/train/images/Mars-69-_jpg.rf.dcc68510cba1a0d3b1c1f4d24d31b6ce.jpg,./dataset/train/labels/Mars-69-_jpg.rf.dcc68510cba1a0d3b1c1f4d24d31b6ce.txt,Mars
./dataset/train/images/Venus-14-_jpg.rf.88fa8e699a48a660a293dba4e9ea0844.jpg,./dataset/train/labels/Venus-14-_jpg.rf.88fa8e699a48a660a293dba4e9ea0844.txt,Venus
./dataset/train/images/Venus-95-_jpg.rf.71810a86ac1da459aa7ef2221ae61121.jpg,./dataset/train/labels/Venus-95-_jpg.rf.71810a86ac1da459aa7ef2221ae61121.txt,Venus
./dataset/train/images/Earth-70-_jpg.rf.bfae256fde5fd4b3e42e2bddc27502f4.jpg,./dataset/train/labels/Earth-70-_jpg.rf.bfae256fde5fd4b3e42e2bddc27502f4.txt,Earth
./dataset/train/images/Mars-28-_jpg.rf.26a2af636a7574ada48536a100cab8c0.jpg,./dataset/train/labels/Mars-28-_jpg.rf.26a2af636a7574ada48536a100cab8c0.txt,Mars
./dataset/train/images/Uranus-92-_jpg.rf.4dd48668f7934acd74f8c92087ff6604.jpg,./dataset/train/labels/Uranus-92-_jpg.rf.4dd48668f7934acd74f8c92087ff6604.txt,Uranus
./dataset/train/images/Mars-8-_jpg.rf.988a508cbd725fdc739362562cb89323.jpg,./dataset/train/labels/Mars-8-_jpg.rf.988a508cbd725fdc739362562cb89323.txt,Mars
./dataset/train/images/Jupiter-73-_jpg.rf.53dcae4633a09d89aceac897071602ef.jpg,./dataset/train/labels/Jupiter-73-_jpg.rf.53dcae4633a09d89aceac897071602ef.txt,Jupiter
./dataset/train/images/Jupiter-77-_jpg.rf.9dde26b505666e01b288344105f413cd.jpg,./dataset/train/labels/Jupiter-77-_jpg.rf.9dde26b505666e01b288344105f413cd.txt,Jupiter
./dataset/train/images/Mars-74-_jpg.rf.61edfb5a42edbc50271331da95db0ec9.jpg,./dataset/train/labels/Mars-74-_jpg.rf.61edfb5a42edbc50271331da95db0ec9.txt,Mars
./dataset/train/images/Neptune-112-_jpg.rf.b360ed9eb9ba25faa8da0b761ea82960.jpg,./dataset/train/labels/Neptune-112-_jpg.rf.b360ed9eb9ba25faa8da0b761ea82960.txt,Neptune
./dataset/train/images/Earth-36-_jpg.rf.04d474ed0772c81ab93c5221e4c34309.jpg,./dataset/train/labels/Earth-36-_jpg.rf.04d474ed0772c81ab93c5221e4c34309.txt,Earth
./dataset/train/images/Earth-66-_jpg.rf.3eb0d0ee40f5b0e6437b30c53427d6e2.jpg,./dataset/train/labels/Earth-66-_jpg.rf.3eb0d0ee40f5b0e6437b30c53427d6e2.txt,Earth
./dataset/train/images/Uranus-124-_jpg.rf.bf1ed052ab782083c78e2ba1102c6218.jpg,./dataset/train/labels/Uranus-124-_jpg.rf.bf1ed052ab782083c78e2ba1102c6218.txt,Uranus
./dataset/train/images/Venus-128-_jpg.rf.a708cbdf064361cc290afcd1f963d92c.jpg,./dataset/train/labels/Venus-128-_jpg.rf.a708cbdf064361cc290afcd1f963d92c.txt,Venus
./dataset/train/images/Mars-114-_jpg.rf.cd397948456d80f571f1f883d4b8164a.jpg,./dataset/train/labels/Mars-114-_jpg.rf.cd397948456d80f571f1f883d4b8164a.txt,Mars
./dataset/train/images/Uranus-146-_jpg.rf.b0f3f2a26f2d6d09be7bc65b524e19db.jpg,./dataset/train/labels/Uranus-146-_jpg.rf.b0f3f2a26f2d6d09be7bc65b524e19db.txt,Uranus
./dataset/train/images/Venus-28-_jpg.rf.fd3a206d1d86cca1cf314fb3a9d59bd7.jpg,./dataset/train/labels/Venus-28-_jpg.rf.fd3a206d1d86cca1cf314fb3a9d59bd7.txt,Venus
./dataset/train/images/Neptune-100-_jpg.rf.8e4f8f3c6aab77151bc8c45157ec1837.jpg,./dataset/train/labels/Neptune-100-_jpg.rf.8e4f8f3c6aab77151bc8c45157ec1837.txt,Neptune
./dataset/train/images/Earth-19-_jpg.rf.de60386ad4d277a869b8971fe0b0966b.jpg,./dataset/train/labels/Earth-19-_jpg.rf.de60386ad4d277a869b8971fe0b0966b.txt,Earth
./dataset/train/images/Venus-56-_jpg.rf.8f87d1526697cd3f0c34eaf779b7f1e7.jpg,./dataset/train/labels/Venus-56-_jpg.rf.8f87d1526697cd3f0c34eaf779b7f1e7.txt,Venus
./dataset/train/images/Uranus-142-_jpg.rf.de4004cab5fa3881d07f2a24468a1103.jpg,./dataset/train/labels/Uranus-142-_jpg.rf.de4004cab5fa3881d07f2a24468a1103.txt,Uranus
./dataset/train/images/Earth-60-_jpg.rf.de3742ebf0c3162e547c366ad6302960.jpg,./dataset/train/labels/Earth-60-_jpg.rf.de3742ebf0c3162e547c366ad6302960.txt,Earth
./dataset/train/images/Uranus-60-_jpg.rf.be05b841a9da270a9d6cf8aa4abd65d7.jpg,./dataset/train/labels/Uranus-60-_jpg.rf.be05b841a9da270a9d6cf8aa4abd65d7.txt,Uranus
./dataset/train/images/Uranus-21-_jpg.rf.cac95ed43d3f2a7c50d1a4af18950629.jpg,./dataset/train/labels/Uranus-21-_jpg.rf.cac95ed43d3f2a7c50d1a4af18950629.txt,Uranus
./dataset/train/images/Mercury-106-_jpg.rf.f265e8616710ae1409836c73b3190879.jpg,./dataset/train/labels/Mercury-106-_jpg.rf.f265e8616710ae1409836c73b3190879.txt,Mercury
./dataset/train/images/Mercury-95-_jpg.rf.9aa427eecdfa0c93b9590b93b70550e9.jpg,./dataset/train/labels/Mercury-95-_jpg.rf.9aa427eecdfa0c93b9590b93b70550e9.txt,Mercury
./dataset/train/images/Jupiter-4-_jpg.rf.0a84b3745d115c936851003db900ffab.jpg,./dataset/train/labels/Jupiter-4-_jpg.rf.0a84b3745d115c936851003db900ffab.txt,Jupiter
./dataset/train/images/Neptune-30-_jpg.rf.627ec87e6cec2e6673256800d0d5149e.jpg,./dataset/train/labels/Neptune-30-_jpg.rf.627ec87e6cec2e6673256800d0d5149e.txt,Neptune
./dataset/train/images/Earth-104-_jpg.rf.fa0f529510ff81f536854d99035d77a0.jpg,./dataset/train/labels/Earth-104-_jpg.rf.fa0f529510ff81f536854d99035d77a0.txt,Earth
./dataset/train/images/Jupiter-18-_jpg.rf.55c0a0d75e842b82a43105b50e42cc2a.jpg,./dataset/train/labels/Jupiter-18-_jpg.rf.55c0a0d75e842b82a43105b50e42cc2a.txt,Jupiter
./dataset/train/images/Mars-74-_jpg.rf.d009ea37629abbeac5a0d8c5c575a054.jpg,./dataset/train/labels/Mars-74-_jpg.rf.d009ea37629abbeac5a0d8c5c575a054.txt,Mars
./dataset/train/images/Mercury-140-_jpg.rf.a964fb37c48b3dbd682c7471ed1a4ce8.jpg,./dataset/train/labels/Mercury-140-_jpg.rf.a964fb37c48b3dbd682c7471ed1a4ce8.txt,Mercury
./dataset/train/images/Saturn-105-_jpg.rf.13f2e0503876f4f0e6cbe7d6efa5d8b7.jpg,./dataset/train/labels/Saturn-105-_jpg.rf.13f2e0503876f4f0e6cbe7d6efa5d8b7.txt,Saturn
./dataset/train/images/Mercury-64-_jpg.rf.e0fdd30a83ff19fbd52959aa001c4019.jpg,./dataset/train/labels/Mercury-64-_jpg.rf.e0fdd30a83ff19fbd52959aa001c4019.txt,Mercury
./dataset/train/images/Saturn-105-_jpg.rf.22e89758b5d504c83d54be00c2e11ec6.jpg,./dataset/train/labels/Saturn-105-_jpg.rf.22e89758b5d504c83d54be00c2e11ec6.txt,Saturn
./dataset/train/images/Mars-143-_jpg.rf.671c7ff4f28dbfb6e368c2fa1ebfe00c.jpg,./dataset/train/labels/Mars-143-_jpg.rf.671c7ff4f28dbfb6e368c2fa1ebfe00c.txt,Mars
./dataset/train/images/Mercury-144-_jpg.rf.184c2e98d24256cc11308fc265702b5b.jpg,./dataset/train/labels/Mercury-144-_jpg.rf.184c2e98d24256cc11308fc265702b5b.txt,Mercury
./dataset/train/images/Venus-132-_jpg.rf.3a92bc1ffd99d5def002737f9cdd4922.jpg,./dataset/train/labels/Venus-132-_jpg.rf.3a92bc1ffd99d5def002737f9cdd4922.txt,Venus
./dataset/train/images/Venus-106-_jpg.rf.154eac36d2029f875c75f685ca289e62.jpg,./dataset/train/labels/Venus-106-_jpg.rf.154eac36d2029f875c75f685ca289e62.txt,Venus
./dataset/train/images/Earth-148-_jpg.rf.3525691b96e3c4103f9aa797ac1bea4a.jpg,./dataset/train/labels/Earth-148-_jpg.rf.3525691b96e3c4103f9aa797ac1bea4a.txt,Earth
./dataset/train/images/Mars-86-_jpg.rf.8e23dce3451d8e3c88d3722fc2e2e47e.jpg,./dataset/train/labels/Mars-86-_jpg.rf.8e23dce3451d8e3c88d3722fc2e2e47e.txt,Mars
./dataset/train/images/Venus-100-_jpg.rf.b277886904b9bf7af470858aadf164f6.jpg,./dataset/train/labels/Venus-100-_jpg.rf.b277886904b9bf7af470858aadf164f6.txt,Venus
./dataset/train/images/Mercury-120-_jpg.rf.96d507a45e03c993a90ce1293f2702ef.jpg,./dataset/train/labels/Mercury-120-_jpg.rf.96d507a45e03c993a90ce1293f2702ef.txt,Mercury
./dataset/train/images/Saturn-17-_jpg.rf.24ee49ac4672f2f342e6a0f3829fedca.jpg,./dataset/train/labels/Saturn-17-_jpg.rf.24ee49ac4672f2f342e6a0f3829fedca.txt,Saturn
./dataset/train/images/Jupiter-66-_jpg.rf.b34163d6e71d50fcd3b1fdb46716e937.jpg,./dataset/train/labels/Jupiter-66-_jpg.rf.b34163d6e71d50fcd3b1fdb46716e937.txt,Jupiter
./dataset/train/images/Neptune-34-_jpg.rf.7219132a1d8cc55f7a53e661f3fefaa7.jpg,./dataset/train/labels/Neptune-34-_jpg.rf.7219132a1d8cc55f7a53e661f3fefaa7.txt,Neptune
./dataset/train/images/Uranus-109-_jpg.rf.91f611e845bbf82050c1641606d881b0.jpg,./dataset/train/labels/Uranus-109-_jpg.rf.91f611e845bbf82050c1641606d881b0.txt,Uranus
./dataset/train/images/Mercury-84-_jpg.rf.cbe232a22c2f19663e88c8b8b7926769.jpg,./dataset/train/labels/Mercury-84-_jpg.rf.cbe232a22c2f19663e88c8b8b7926769.txt,Mercury
./dataset/train/images/Jupiter-18-_jpg.rf.8badadb5960ecea81abe26351a4f1a98.jpg,./dataset/train/labels/Jupiter-18-_jpg.rf.8badadb5960ecea81abe26351a4f1a98.txt,Jupiter
./dataset/train/images/Jupiter-134-_jpg.rf.3caa8ee401df6a565146e359eb031cce.jpg,./dataset/train/labels/Jupiter-134-_jpg.rf.3caa8ee401df6a565146e359eb031cce.txt,Jupiter
./dataset/train/images/Earth-38-_jpg.rf.7cada8d9a7c1ee68d2d209be5fd25507.jpg,./dataset/train/labels/Earth-38-_jpg.rf.7cada8d9a7c1ee68d2d209be5fd25507.txt,Earth
./dataset/train/images/Neptune-65-_jpg.rf.71257e240103422b2b7d30cb06509cc0.jpg,./dataset/train/labels/Neptune-65-_jpg.rf.71257e240103422b2b7d30cb06509cc0.txt,Neptune
./dataset/train/images/Mercury-126-_jpg.rf.7f06939c2dc61f54884c7863285288a6.jpg,./dataset/train/labels/Mercury-126-_jpg.rf.7f06939c2dc61f54884c7863285288a6.txt,Mercury
./dataset/train/images/Earth-2-_jpg.rf.8fd842212a1d5340b3921b285aac097c.jpg,./dataset/train/labels/Earth-2-_jpg.rf.8fd842212a1d5340b3921b285aac097c.txt,Earth
./dataset/train/images/Mercury-4-_jpg.rf.b0b1f1c1c75597854ecf753f6e0007df.jpg,./dataset/train/labels/Mercury-4-_jpg.rf.b0b1f1c1c75597854ecf753f6e0007df.txt,Mercury
./dataset/train/images/Mercury-60-_jpg.rf.f6da3913127f7ef6ea1d39258f4ff8c1.jpg,./dataset/train/labels/Mercury-60-_jpg.rf.f6da3913127f7ef6ea1d39258f4ff8c1.txt,Mercury
./dataset/train/images/Saturn-24-_jpg.rf.acb75f88b8e08c4a9f0ff565727266c2.jpg,./dataset/train/labels/Saturn-24-_jpg.rf.acb75f88b8e08c4a9f0ff565727266c2.txt,Saturn
./dataset/train/images/Uranus-78-_jpg.rf.c4493e7d7d824e38021d16aead438c9a.jpg,./dataset/train/labels/Uranus-78-_jpg.rf.c4493e7d7d824e38021d16aead438c9a.txt,Uranus
./dataset/train/images/Mars-120-_jpg.rf.bc70ba2ef449ac1ffdf3551fce82322d.jpg,./dataset/train/labels/Mars-120-_jpg.rf.bc70ba2ef449ac1ffdf3551fce82322d.txt,Mars
./dataset/train/images/Mars-6-_jpg.rf.76497e34a8d3d7a5ddc3463fd7b22a07.jpg,./dataset/train/labels/Mars-6-_jpg.rf.76497e34a8d3d7a5ddc3463fd7b22a07.txt,Mars
./dataset/train/images/Mars-108-_jpg.rf.6590fe6e12757e8ee48b3e4660c5630f.jpg,./dataset/train/labels/Mars-108-_jpg.rf.6590fe6e12757e8ee48b3e4660c5630f.txt,Mars
./dataset/train/images/Mercury-26-_jpg.rf.72f02e4fc0901cebacc4e1f67a3cb667.jpg,./dataset/train/labels/Mercury-26-_jpg.rf.72f02e4fc0901cebacc4e1f67a3cb667.txt,Mercury
./dataset/train/images/Saturn-85-_jpg.rf.06dc20069f15995a022c22cf3a2e3149.jpg,./dataset/train/labels/Saturn-85-_jpg.rf.06dc20069f15995a022c22cf3a2e3149.txt,Saturn
./dataset/train/images/Mars-98-_jpg.rf.6c8848f9575882c9d86505c28c4520eb.jpg,./dataset/train/labels/Mars-98-_jpg.rf.6c8848f9575882c9d86505c28c4520eb.txt,Mars
./dataset/train/images/Jupiter-15-_jpg.rf.544b86c8bb80fd7ffd26a092fae82758.jpg,./dataset/train/labels/Jupiter-15-_jpg.rf.544b86c8bb80fd7ffd26a092fae82758.txt,Jupiter
./dataset/train/images/Neptune-136-_jpg.rf.4b80ca93167e3c18f26c6591fad4434c.jpg,./dataset/train/labels/Neptune-136-_jpg.rf.4b80ca93167e3c18f26c6591fad4434c.txt,Neptune
./dataset/train/images/Saturn-40-_jpg.rf.6916a91299b1aeaf479d6313b32fb558.jpg,./dataset/train/labels/Saturn-40-_jpg.rf.6916a91299b1aeaf479d6313b32fb558.txt,Saturn
./dataset/train/images/Saturn-23-_jpg.rf.7951ebfe71659a126aa4265913fb303e.jpg,./dataset/train/labels/Saturn-23-_jpg.rf.7951ebfe71659a126aa4265913fb303e.txt,Saturn
./dataset/train/images/Jupiter-85-_jpg.rf.08a5e8a5d1e6e1b58c1a50e6e7a8b252.jpg,./dataset/train/labels/Jupiter-85-_jpg.rf.08a5e8a5d1e6e1b58c1a50e6e7a8b252.txt,Jupiter
./dataset/train/images/Mercury-38-_jpg.rf.89e9661a6567e78faf1c6113b67ab1d7.jpg,./dataset/train/labels/Mercury-38-_jpg.rf.89e9661a6567e78faf1c6113b67ab1d7.txt,Mercury
./dataset/train/images/Earth-115-_jpg.rf.62159c978e2759649fdc9e4d6931b576.jpg,./dataset/train/labels/Earth-115-_jpg.rf.62159c978e2759649fdc9e4d6931b576.txt,Earth
./dataset/train/images/Saturn-140-_jpg.rf.b3b37073b645f88afb7add5631623360.jpg,./dataset/train/labels/Saturn-140-_jpg.rf.b3b37073b645f88afb7add5631623360.txt,Saturn
./dataset/train/images/Saturn-47-_jpg.rf.6b89e60d766ce319ebf04974c09e93cf.jpg,./dataset/train/labels/Saturn-47-_jpg.rf.6b89e60d766ce319ebf04974c09e93cf.txt,Saturn
./dataset/train/images/Earth-5-_jpg.rf.70cd3320c0914d70318782fff97c5a3b.jpg,./dataset/train/labels/Earth-5-_jpg.rf.70cd3320c0914d70318782fff97c5a3b.txt,Earth
./dataset/train/images/Mars-124-_jpg.rf.5d69d74f90cc86b6e677ebfdd0d1de5b.jpg,./dataset/train/labels/Mars-124-_jpg.rf.5d69d74f90cc86b6e677ebfdd0d1de5b.txt,Mars
./dataset/train/images/Venus-94-_jpg.rf.21145e855b0bb8408b4e1aa26a659db7.jpg,./dataset/train/labels/Venus-94-_jpg.rf.21145e855b0bb8408b4e1aa26a659db7.txt,Venus
./dataset/train/images/Neptune-9-_jpg.rf.dcb1daba80d3d760a6918e1037234e96.jpg,./dataset/train/labels/Neptune-9-_jpg.rf.dcb1daba80d3d760a6918e1037234e96.txt,Neptune
./dataset/train/images/Neptune-7-_jpg.rf.5cb86bd6075a93132cbf1676163a1986.jpg,./dataset/train/labels/Neptune-7-_jpg.rf.5cb86bd6075a93132cbf1676163a1986.txt,Neptune
./dataset/train/images/Mars-142-_jpg.rf.fc51409048b91c20e707c1619ad54ebc.jpg,./dataset/train/labels/Mars-142-_jpg.rf.fc51409048b91c20e707c1619ad54ebc.txt,Mars
./dataset/train/images/Mercury-22-_jpg.rf.70ec35147efe8e572190465b50bd5a76.jpg,./dataset/train/labels/Mercury-22-_jpg.rf.70ec35147efe8e572190465b50bd5a76.txt,Mercury
./dataset/train/images/Mars-44-_jpg.rf.0cc2593f00cfb53c20467eac662474a5.jpg,./dataset/train/labels/Mars-44-_jpg.rf.0cc2593f00cfb53c20467eac662474a5.txt,Mars
./dataset/train/images/Earth-117-_jpg.rf.0d0e3921863007e0cbbb830db4eefbdc.jpg,./dataset/train/labels/Earth-117-_jpg.rf.0d0e3921863007e0cbbb830db4eefbdc.txt,Earth
./dataset/train/images/Earth-144-_jpg.rf.46967397bf39d17264a7184bd2861293.jpg,./dataset/train/labels/Earth-144-_jpg.rf.46967397bf39d17264a7184bd2861293.txt,Earth
./dataset/train/images/Uranus-142-_jpg.rf.c9398564d0a1ec68226ffaf7566d1f23.jpg,./dataset/train/labels/Uranus-142-_jpg.rf.c9398564d0a1ec68226ffaf7566d1f23.txt,Uranus
./dataset/train/images/Venus-58-_jpg.rf.a1ef0276a584ec349fd4ccf7568fbbc1.jpg,./dataset/train/labels/Venus-58-_jpg.rf.a1ef0276a584ec349fd4ccf7568fbbc1.txt,Venus
./dataset/train/images/Earth-76-_jpg.rf.e9e0e3074103fedba15c1ade7105d200.jpg,./dataset/train/labels/Earth-76-_jpg.rf.e9e0e3074103fedba15c1ade7105d200.txt,Earth
./dataset/train/images/Earth-30-_jpg.rf.36b8e89e2da713ac940969f24a578eb7.jpg,./dataset/train/labels/Earth-30-_jpg.rf.36b8e89e2da713ac940969f24a578eb7.txt,Earth
./dataset/train/images/Jupiter-59-_jpg.rf.ac4950de3eafc9101ca39c494280d37d.jpg,./dataset/train/labels/Jupiter-59-_jpg.rf.ac4950de3eafc9101ca39c494280d37d.txt,Jupiter
./dataset/train/images/Mars-121-_jpg.rf.8175d701006cb7509ad9c816ef9176bc.jpg,./dataset/train/labels/Mars-121-_jpg.rf.8175d701006cb7509ad9c816ef9176bc.txt,Mars
./dataset/train/images/Earth-83-_jpg.rf.85af98d3147b4dc9b800d9dafb36d622.jpg,./dataset/train/labels/Earth-83-_jpg.rf.85af98d3147b4dc9b800d9dafb36d622.txt,Earth
./dataset/train/images/Neptune-32-_jpg.rf.28ce62b0e3d5f735e1741878bab9319d.jpg,./dataset/train/labels/Neptune-32-_jpg.rf.28ce62b0e3d5f735e1741878bab9319d.txt,Neptune
./dataset/train/images/Venus-6-_jpg.rf.358f957e316bd399710612fd4a88eb92.jpg,./dataset/train/labels/Venus-6-_jpg.rf.358f957e316bd399710612fd4a88eb92.txt,Venus
./dataset/train/images/Earth-139-_jpg.rf.31967d9cc13d8b2078f0d66c00f7c934.jpg,./dataset/train/labels/Earth-139-_jpg.rf.31967d9cc13d8b2078f0d66c00f7c934.txt,Earth
./dataset/train/images/Uranus-23-_jpg.rf.bac0dbd88b399c8d0cf75d9bdf05de5c.jpg,./dataset/train/labels/Uranus-23-_jpg.rf.bac0dbd88b399c8d0cf75d9bdf05de5c.txt,Uranus
./dataset/train/images/Mars-94-_jpg.rf.71f80b62167cb6142471a4032b65f5f8.jpg,./dataset/train/labels/Mars-94-_jpg.rf.71f80b62167cb6142471a4032b65f5f8.txt,Mars
./dataset/train/images/Venus-112-_jpg.rf.906665270f93a29048d8de3c7f881211.jpg,./dataset/train/labels/Venus-112-_jpg.rf.906665270f93a29048d8de3c7f881211.txt,Venus
./dataset/train/images/Earth-71-_jpg.rf.f51e4fa275f9d3167684b8d2cffab8d9.jpg,./dataset/train/labels/Earth-71-_jpg.rf.f51e4fa275f9d3167684b8d2cffab8d9.txt,Earth
./dataset/train/images/Venus-87-_jpg.rf.e9463d8454da0967b50d8a032bc3f110.jpg,./dataset/train/labels/Venus-87-_jpg.rf.e9463d8454da0967b50d8a032bc3f110.txt,Venus
./dataset/train/images/Jupiter-29-_jpg.rf.c7c42726576a62835eefcfb47aa2f428.jpg,./dataset/train/labels/Jupiter-29-_jpg.rf.c7c42726576a62835eefcfb47aa2f428.txt,Jupiter
./dataset/train/images/Earth-116-_jpg.rf.bf9ca43d933344703bacc7dd67143347.jpg,./dataset/train/labels/Earth-116-_jpg.rf.bf9ca43d933344703bacc7dd67143347.txt,Earth
./dataset/train/images/Jupiter-77-_jpg.rf.3788acba9ef30d880974e853f5b19165.jpg,./dataset/train/labels/Jupiter-77-_jpg.rf.3788acba9ef30d880974e853f5b19165.txt,Jupiter
./dataset/train/images/Jupiter-102-_jpg.rf.e7ff787932c5a9d534350e319de515db.jpg,./dataset/train/labels/Jupiter-102-_jpg.rf.e7ff787932c5a9d534350e319de515db.txt,Jupiter
./dataset/train/images/Venus-89-_jpg.rf.3d7e4fc826a1f66cb5d3840e93916dd7.jpg,./dataset/train/labels/Venus-89-_jpg.rf.3d7e4fc826a1f66cb5d3840e93916dd7.txt,Venus
./dataset/train/images/Venus-97-_jpg.rf.4067b33b8fd5bd29cbd66b73c411f8aa.jpg,./dataset/train/labels/Venus-97-_jpg.rf.4067b33b8fd5bd29cbd66b73c411f8aa.txt,Venus
./dataset/train/images/Saturn-119-_jpg.rf.6288065e0f02436bd6b1db1635a3d7e2.jpg,./dataset/train/labels/Saturn-119-_jpg.rf.6288065e0f02436bd6b1db1635a3d7e2.txt,Saturn
./dataset/train/images/Mercury-128-_jpg.rf.a08df51186fb8a722d78dadd66da8816.jpg,./dataset/train/labels/Mercury-128-_jpg.rf.a08df51186fb8a722d78dadd66da8816.txt,Mercury
./dataset/train/images/Saturn-11-_jpg.rf.f66df91005d8b3f83e4c8d373d7e163f.jpg,./dataset/train/labels/Saturn-11-_jpg.rf.f66df91005d8b3f83e4c8d373d7e163f.txt,Saturn
./dataset/train/images/Venus-19-_jpg.rf.52178aeeff73b404a381b0c8ca68629f.jpg,./dataset/train/labels/Venus-19-_jpg.rf.52178aeeff73b404a381b0c8ca68629f.txt,Venus
./dataset/train/images/Jupiter-7-_jpg.rf.42c2be712936e83385878a9ca8f53dfe.jpg,./dataset/train/labels/Jupiter-7-_jpg.rf.42c2be712936e83385878a9ca8f53dfe.txt,Jupiter
./dataset/train/images/Mars-94-_jpg.rf.37305069499f5c1bc596711bc6ddbbe9.jpg,./dataset/train/labels/Mars-94-_jpg.rf.37305069499f5c1bc596711bc6ddbbe9.txt,Mars
./dataset/train/images/Venus-121-_jpg.rf.5d7adc5991b648978230697a0cbcb702.jpg,./dataset/train/labels/Venus-121-_jpg.rf.5d7adc5991b648978230697a0cbcb702.txt,Venus
./dataset/train/images/Jupiter-119-_jpg.rf.5109889e0997f18bc7985628b323b39e.jpg,./dataset/train/labels/Jupiter-119-_jpg.rf.5109889e0997f18bc7985628b323b39e.txt,Jupiter
./dataset/train/images/Mars-30-_jpg.rf.a719d4f6b209c818621a628609651df6.jpg,./dataset/train/labels/Mars-30-_jpg.rf.a719d4f6b209c818621a628609651df6.txt,Mars
./dataset/train/images/Earth-28-_jpg.rf.f1640ca3b1ccd97f45b107bbd98d8db9.jpg,./dataset/train/labels/Earth-28-_jpg.rf.f1640ca3b1ccd97f45b107bbd98d8db9.txt,Earth
./dataset/train/images/Uranus-38-_jpg.rf.687710d3cff1b488164d7da1d3cedd73.jpg,./dataset/train/labels/Uranus-38-_jpg.rf.687710d3cff1b488164d7da1d3cedd73.txt,Uranus
./dataset/train/images/Uranus-127-_jpg.rf.47e4fd456e99d11c39e3f8a79fc0e2ca.jpg,./dataset/train/labels/Uranus-127-_jpg.rf.47e4fd456e99d11c39e3f8a79fc0e2ca.txt,Uranus
./dataset/train/images/Uranus-6-_jpg.rf.f34a0e60da267925e8f3401e3ebcd076.jpg,./dataset/train/labels/Uranus-6-_jpg.rf.f34a0e60da267925e8f3401e3ebcd076.txt,Uranus
./dataset/train/images/Mercury-111-_jpg.rf.6cdb2de5f61bfea1ce58144e34877316.jpg,./dataset/train/labels/Mercury-111-_jpg.rf.6cdb2de5f61bfea1ce58144e34877316.txt,Mercury
./dataset/train/images/Saturn-75-_jpg.rf.69c92d2e49997004831a73277736ce3b.jpg,./dataset/train/labels/Saturn-75-_jpg.rf.69c92d2e49997004831a73277736ce3b.txt,Saturn
./dataset/train/images/Saturn-83-_jpg.rf.2222efe965ed1703ba21ed0b8129d111.jpg,./dataset/train/labels/Saturn-83-_jpg.rf.2222efe965ed1703ba21ed0b8129d111.txt,Saturn
./dataset/train/images/Mars-92-_jpg.rf.cc9ad37bc2a747f46ab70d8fbfa3f213.jpg,./dataset/train/labels/Mars-92-_jpg.rf.cc9ad37bc2a747f46ab70d8fbfa3f213.txt,Mars
./dataset/train/images/Mars-81-_jpg.rf.22625edb6ce4637d0eec1206a55adacb.jpg,./dataset/train/labels/Mars-81-_jpg.rf.22625edb6ce4637d0eec1206a55adacb.txt,Mars
./dataset/train/images/Mercury-3-_jpg.rf.5d85e71eab3f530f217c616a6bf496a8.jpg,./dataset/train/labels/Mercury-3-_jpg.rf.5d85e71eab3f530f217c616a6bf496a8.txt,Mercury
